ligand_id,smiles,smiles_length,mw,cid,inchi
pdb_2020_generalDC000031,CC(=O)NC1C(O)CC(O)(C(=O)O)OC1C(O)C(O)CO,39,290.119,,
pdb_2020_generalDC000032,[NH3+]CCCCC([NH3+])C(=O)O,25,132.078,,
pdb_2020_generalDC000033,[NH3+]CCCCc1ccccc1,18,134.11699999999996,,
pdb_2020_generalDC000034,Cc1ncc(CO)c(CO)c1O,18,158.09199999999998,,
pdb_2020_generalDC000035,[NH3+]CCCc1ccccc1,17,122.10599999999998,,
pdb_2020_generalDC000036,OCC1OCC(F)C(O)C1O,17,155.05999999999997,,
pdb_2020_generalDC000037,O=C(O)CCCC(=O)O,15,124.05099999999997,,
pdb_2020_generalDC000038,O=S(=O)(O)CC[NH2+]C1CCCCC1,26,190.15899999999996,,
pdb_2020_generalDC000039,O=C(O)C(O)C(O)C(=O)O,20,144.03799999999998,,
pdb_2020_generalDC000040,OCC1(F)OC=C(O)C(O)C1O,21,171.05899999999997,,
pdb_2020_generalDC000041,O=C(O)CCP(=O)(O)O,17,147.00199999999998,,
pdb_2020_generalDC000042,Nc1ncnc2c1ncn2C1OC(COP(=O)(O)OP(=O)(O)O)C(O)C1O,47,412.08300000000014,,
pdb_2020_generalDC000043,O=S(=O)(O)CC[NH+]1CC[NH+](CCS(=O)(=O)O)CC1,42,284.23,,
pdb_2020_generalDC000044,Cc1ccc(F)cc1C(=O)O,18,147.08399999999997,,
pdb_2020_generalDC000045,OCC1OC(OC2OC(CO)C(O)C(O)C2O)C(O)C(O)C1O,39,320.12100000000004,,
pdb_2020_generalDC000046,CCOC(=O)C(=O)N1CCCCC1,21,170.10299999999998,,
pdb_2020_generalDC000047,O=C(O)P(=O)(O)O,15,122.98,,
pdb_2020_generalDC000048,O=S(=O)(O)CC[NH+]1CCOCC1,24,182.13599999999997,,
pdb_2020_generalDC000049,COC1(C(=O)O)CC(O)C(NC(C)=O)C(C(O)C(O)C[NH3+])O1,47,300.13800000000003,,
pdb_2020_generalDC000050,CC1OC(O)C(O)C(O)C1O,19,152.06099999999998,,
pdb_2020_generalDC000051,OCC1OC(SC2C(CO)OC(O)C(O)C2O)C(O)C(O)C1O,39,336.189,,
pdb_2020_generalDC000052,C=C1CN(C2OC(CO)C(O)C2O)C(=O)NC1=O,33,244.11799999999994,,
pdb_2020_generalDC000053,CCC(=O)O,8,68.031,,
pdb_2020_generalDC000054,O=C(O)c1ccccc1O,15,132.07399999999998,,
pdb_2020_generalDC000055,OCC1(O)OCC(O)C(O)C1O,20,168.05999999999997,,
pdb_2020_generalDC000056,N#CC(c1ccccc1)[NH+]1CCOCC1,26,188.14499999999995,,
pdb_2020_generalDC000057,CN1C(=O)c2c(ncn2C)N(C)C1=O,26,184.11399999999998,,
pdb_2020_generalDC000058,Nc1ccc(C(=O)O)cc1O,18,146.081,,
pdb_2020_generalDC000059,N=C1C=CN(C2OC(COP(=O)(O)O)C(O)C2O)C(=O)N1,41,309.086,,
pdb_2020_generalDC000060,OCC1OC2OC3C(CO)OC(OC4C(CO)OC(OC5C(CO)OC(OC6C(CO)OC(OC7C(CO)OC(OC1C(O)C2O)C(O)C7O)C(O)C6O)C(O)C5O)C(O)C4O)C(O)C3O,112,912.3660000000003,,
pdb_2020_generalDC000061,N=c1nC(=O)c2ncn(C3OC(COP(=O)(O)O)C(O)C3O)c2N1,45,349.11100000000005,,
pdb_2020_generalDC000062,OCC1N/C(=N\O)C(O)C(O)C1O,24,180.07499999999996,,
pdb_2020_generalDC000063,C=C1CN(C2CCC(CO)O2)C(=O)NC1=O,29,212.11999999999995,,
pdb_2020_generalDC000064,O=N(=O)c1ccc(OC2OC(CO)C(O)C(O)C2O)cc1,37,286.131,,
pdb_2020_generalDC000065,CCCC([NH3+])C(=O)O,18,106.05999999999997,,
pdb_2020_generalDC000066,Oc1ccccc1,9,88.06499999999998,,
pdb_2020_generalDC000067,CC(=O)NC1C(Oc2ccc(N(=O)=O)cc2)OC(CO)C(O)C1O,43,324.1600000000001,,
pdb_2020_generalDC000068,OCC1CC(O)C(O)C(OC2C(CO)OC(O)C(O)C2O)O1,38,304.122,,
pdb_2020_generalDC000069,[NH3+]CCc1cncn1,15,102.076,,
pdb_2020_generalDC000070,N=C(N)c1ccccc1,14,112.091,,
pdb_2020_generalDC000071,[NH3+]C1(C(=O)O)CCCC1,21,118.07099999999997,,
pdb_2020_generalDC000072,[NH3+]CCNc1nnc(-c2ccc(F)c(F)c2Nc2ccc(I)cc2F)o1,46,462.1080000000001,,
pdb_2020_generalDC000073,[NH3+]Cc1ccccc1-n1cccn1,23,162.13099999999997,,
pdb_2020_generalDC000074,CC(=O)NC1C(O)OC(CO)C(O)C1O,26,206.08899999999997,,
pdb_2020_generalDC000075,O=C(NCc1ccccc1)c1cccc(OC2OC(CO)C(O)C(O)C2O)c1,45,366.22000000000014,,
pdb_2020_generalDC000076,[NH3+]Cc1ccc(CO)cc1,19,126.09399999999998,,
pdb_2020_generalDC000077,CC1(C)SC(C(C=O)NC(=O)Cc2ccccc2)[NH2+]C1C(=O)O,45,316.2530000000001,,
pdb_2020_generalDC000078,[NH3+]C1CC1c1ccccc1,19,122.10599999999998,,
pdb_2020_generalDC000079,O=C(O)CCC1CCCCC1,16,140.09699999999998,,
pdb_2020_generalDC000080,COc1cc(Br)ccc1O,15,195.97899999999998,,
pdb_2020_generalDC000081,[NH3+]C(Cc1ccccc1)C(=O)O,24,154.10399999999998,,
pdb_2020_generalDC000082,Cc1cc(N)c(N)cc1Cl,17,147.54399999999998,,
pdb_2020_generalDC000083,CC(C)CC([NH3+])C(=O)O,21,118.07099999999998,,
pdb_2020_generalDC000084,Nc1ccc(OC2OC(CO)C(O)C(O)C2O)cc1,31,254.13299999999995,,
pdb_2020_generalDC000085,CC(=O)NC1C(O)OC(CO)C(OC2OC(CO)C(O)C(O)C2O)C1O,45,358.15000000000015,,
pdb_2020_generalDC000086,O=C(O)C(O)C(O)c1ccc(F)cc1,25,191.09299999999996,,
pdb_2020_generalDC000087,CC(=O)NC(CS)C(=O)O,18,154.12599999999998,,
pdb_2020_generalDC000088,c1ccc2c(c1)CC[NH2+]C2,21,122.10599999999998,,
pdb_2020_generalDC000089,C[Si](C)(C)COC(=O)NCCCCC([NH3+])C(=O)O,38,252.21699999999998,,
pdb_2020_generalDC000090,[NH3+]CCc1ccccc1,16,110.09499999999998,,
pdb_2020_generalDC000091,O=C(O)C[NH2+]CP(=O)(O)O,23,161.009,,
pdb_2020_generalDC000092,O=C1OC(CO)C(OC2OC(CO)C(O)C(O)C2O)C(O)C1O,40,320.12100000000004,,
pdb_2020_generalDC000093,[NH3+]CC(=O)CCC(=O)O,20,122.05899999999998,,
pdb_2020_generalDC000094,CC(C)SC1OC(CO)C(O)C(O)C1O,25,220.16099999999997,,
pdb_2020_generalDC000095,N=C(N)Nc1ccc(C=O)cc1,20,154.10799999999998,,
pdb_2020_generalDC000096,CC(=O)Nc1ccc(C(=O)O)cc1NC(=O)CO,31,240.12999999999997,,
pdb_2020_generalDC000097,CS(=O)(=O)Nc1ccc(C(=O)O)cc1,27,206.15799999999996,,
pdb_2020_generalDC000098,C[NH+](C)CCCCC([NH3+])C(=O)O,28,156.09999999999997,,
pdb_2020_generalDC000099,O=P(O)(O)OCC1OC(OP(=O)(O)OP(=O)(O)O)C(O)C1O,43,376.9630000000001,,
pdb_2020_generalDC000100,CCC1=C(C)NN(c2nnnn2)C1=O,24,184.11800000000002,,
pdb_2020_generalDC000101,O=C(O)Cc1cccc(O)c1,18,144.08499999999998,,
pdb_2020_generalDC000102,CNC(=O)C1CC(O)CN1C(C)=O,23,172.099,,
pdb_2020_generalDC000103,Nc1csc2nccnc12,14,146.154,,
pdb_2020_generalDC000104,Cc1onc(-c2ccccc2Cl)c1C(=O)NCC(=O)O,34,283.606,,
pdb_2020_generalDC000105,CC1C=NC(=O)NC1=O,16,120.06699999999998,,
pdb_2020_generalDC000106,CC1=CN(C2CC(O)C(CO)O2)C(=O)NC1=O,32,228.11899999999997,,
pdb_2020_generalDC000107,NC(=O)C(CCCC[NH3+])NC(=O)c1ccc(-c2cccnc2)cc1,44,304.22400000000005,,
pdb_2020_generalDC000108,N=C(N)NOCCC([NH3+])C(=O)O,25,164.07999999999998,,
pdb_2020_generalDC000109,CC(Sc1nnnn1C1CCCC1)C(=O)NCc1ccco1,33,302.2540000000001,,
pdb_2020_generalDC000110,CCN1Cc2cc3c(cc2NCCC1=O)OCO3,27,232.15399999999997,,
pdb_2020_generalDC000111,Cc1ccc2c(c1)C=CC(=O)O2,22,152.10799999999998,,
pdb_2020_generalDC000112,Nc1cccc(-c2cnco2)c1,19,152.11199999999997,,
pdb_2020_generalDC000113,O=C(O)c1ccccc1S,15,148.14199999999997,,
pdb_2020_generalDC000114,Nc1ccc(C(F)(F)F)cn1,19,157.07399999999998,,
pdb_2020_generalDC000115,O=C1NCCc2ccc(Cl)cc21,20,173.558,,
pdb_2020_generalDC000116,Nc1ccc(C(F)(F)F)cc1N,20,169.085,,
pdb_2020_generalDC000117,CC(=O)NC1C(O)CC(C(=O)O)OC1C(O)C(O)CO,36,274.12,,
pdb_2020_generalDC000118,C[NH2+]Cc1cccc(-c2cccnc2)c1,27,184.15699999999995,,
pdb_2020_generalDC000119,Cn1nc(-c2ccc3c(c2)OCO3)cc1N,27,206.14,,
pdb_2020_generalDC000120,CCCCCSc1ncnn1,13,158.165,,
pdb_2020_generalDC000121,Cc1cc(C[NH3+])nn1C,18,114.08699999999999,,
pdb_2020_generalDC000122,O=C(O)c1cc(-c2ccco2)nn1,23,172.099,,
pdb_2020_generalDC000123,C[NH2+]C1C(O)C(OC2C([NH3+])CC([NH3+])C(OC3OC(C(C)O)C(O)C(O)C3[NH3+])C2O)OCC1(C)O,80,456.2380000000003,,
pdb_2020_generalDC000124,CCCNC(=O)OC1OC(CO)C(O)C(O)C1NC(C)=O,35,284.139,,
pdb_2020_generalDC000125,Nc1ncnc2c1ncn2C1OC(COP(=O)(O)O)C(O)C1O,38,333.112,,
pdb_2020_generalDC000126,CC(C)C12CC(O)(c3ccccc3C[NH2+]1)N(C1CC1)C2=O,43,264.19899999999996,,
pdb_2020_generalDC000127,CCOP(=S)(OCC)Oc1ccc([SH](C)O)cc1,32,291.225,,
pdb_2020_generalDC000128,[NH3+]C(CCCCNC(=O)OC1CCCCCCC1)C(=O)O,36,272.175,,
pdb_2020_generalDC000129,Cc1ncc(COP(=O)(O)O)c(/C=N/C(CO)C(=O)O)c1O,41,319.10100000000006,,
pdb_2020_generalDC000130,CC(=O)Nc1ccsc1C(=O)O,20,178.14799999999997,,
pdb_2020_generalDC000131,CC(C)C([NH3+])C(=O)OCCOCn1cnc2c1Nc(=N)nC2=O,43,304.18100000000004,,
pdb_2020_generalDC000132,O=C(O)c1cnc2ccccc2c1O,21,182.11399999999998,,
pdb_2020_generalDC000133,[NH3+]C1CCC(O)CC1,17,102.07199999999997,,
pdb_2020_generalDC000134,OCc1cc(-c2cccs2)on1,19,174.15999999999997,,
pdb_2020_generalDC000135,Cc1ccnc(S)c1,12,118.13999999999999,,
pdb_2020_generalDC000136,O=S(=O)(O)CCC[NH+]1CC[NH+](CCO)CC1,34,232.17599999999996,,
pdb_2020_generalDC000137,Nc1ccc(NC(=O)C[NH3+])cc1,24,154.108,,
pdb_2020_generalDC000138,OC1COC2CC1Nc1ccc(F)cc12,23,197.12399999999997,,
pdb_2020_generalDC000139,O=C(O)CCCCc1ccccc1,18,164.11899999999997,,
pdb_2020_generalDC000140,O=C(O)C(CO)OP(=O)(O)O,21,178.99999999999997,,
pdb_2020_generalDC000141,[NH3+]C1CCN(C(=O)C2C=C2)CC1,27,152.112,,
pdb_2020_generalDC000142,CC(=O)c1ccc(N2CC(C(=O)O)CC2=O)cc1,33,234.14599999999996,,
pdb_2020_generalDC000143,Cn1cnc(CC([NH3+])C(=O)O)c1,26,158.09599999999998,,
pdb_2020_generalDC000144,OCC1OC(O)C(O)C1O,16,140.04999999999998,,
pdb_2020_generalDC000145,O=C1CCSc2ccc(Cl)cc21,20,191.61799999999997,,
pdb_2020_generalDC000146,O=C(NC1=NC(=O)N(C2CC(F)C(O)C(CO)O2)C=C1)c1ccccc1,48,345.20100000000014,,
pdb_2020_generalDC000147,CC(=O)NC1C(O)CC(OC(CO)C(O)C2OC(O)(C(=O)O)CC(O)C2NC(C)=O)(C(=O)O)OC1C(O)C(O)CO,77,564.2390000000005,,
pdb_2020_generalDC000148,O=C(O)CCc1ccc2c(c1)OCO2,23,184.10599999999997,,
pdb_2020_generalDC000149,O=C(O)c1cccc2ccoc12,19,156.09599999999998,,
pdb_2020_generalDC000150,OCC1(F)OCC(O)C(O)C1O,20,171.05899999999997,,
pdb_2020_generalDC000151,N/C=C/CC[NH2+]CCC[NH3+],23,126.09799999999998,,
pdb_2020_generalDC000152,Cc1cccc(N)c1N,13,112.091,,
pdb_2020_generalDC000153,O=C1NOc2ccccc21,15,130.082,,
pdb_2020_generalDC000154,N=C(N)NCCCC1NC(=O)C2CCCN2C1=O,29,234.15399999999997,,
pdb_2020_generalDC000155,OCc1cccc(OCc2ccccc2)c1,22,200.15199999999996,,
pdb_2020_generalDC000156,CC1OC(=O)C(O)C(O)C1O,20,152.06099999999998,,
pdb_2020_generalDC000157,OCCOCCOCCOCCOCCOCCOCCOCCOCCO,28,376.18800000000016,,
pdb_2020_generalDC000158,Cc1ncc(COP(=O)(O)O)c(/C=N/C2(P(=O)(O)O)CCCC2)c1O,48,374.09700000000004,,
pdb_2020_generalDC000159,COc1ccc(S(=O)(=O)Nc2nccs2)cc1,29,260.255,,
pdb_2020_generalDC000160,Nc1ccc(S(=O)(=O)NC(=O)C2C=C2)cc1,32,228.18799999999996,,
pdb_2020_generalDC000161,COC1C([Se]C)OC(C)C(O)C1O,24,239.04399999999995,,
pdb_2020_generalDC000162,CC(=O)N(C)C,11,78.04999999999998,,
pdb_2020_generalDC000163,CC(C)Cc1ccc(C(C)C(=O)O)cc1,26,188.14099999999996,,
pdb_2020_generalDC000164,O=C(O)Cc1cc(O)ccc1O,19,160.08399999999997,,
pdb_2020_generalDC000165,Cn1nc(N)cc1-c1cc(Br)c2c(c1)OCO2,31,286.044,,
pdb_2020_generalDC000166,O=C1OC(CO)C(O)C(O)C1O,21,168.05999999999997,,
pdb_2020_generalDC000167,OCC1OC(O)C(O)C(O)C1O,20,168.05999999999997,,
pdb_2020_generalDC000168,O=C(O)CCCc1cccs1,16,160.15299999999996,,
pdb_2020_generalDC000169,OC1C(O)C(O)C(O)C(O)C1O,22,168.05999999999997,,
pdb_2020_generalDC000170,Oc1ccccc1-c1ccccc1O,19,176.12999999999997,,
pdb_2020_generalDC000171,CC(C)CC(NC(=O)CNP(=O)(O)CNC(=O)OCc1ccccc1)C(=O)O,48,389.1750000000002,,
pdb_2020_generalDC000172,Cn1nc(-c2ccccc2)cc1N,20,162.13099999999997,,
pdb_2020_generalDC000173,O=C(O)CP(=O)(O)O,16,134.99099999999999,,
pdb_2020_generalDC000174,Oc1ccc2c(c1)OCO2,16,132.07399999999998,,
pdb_2020_generalDC000175,O=C(c1ccc(C(F)(F)F)cc1)N1CC2CC(C1)C1=CC=CC(=O)N1C2,50,345.215,,
pdb_2020_generalDC000176,Cc1ncnc1C[NH+]1CCc2ccccc2C1,27,210.17499999999998,,
pdb_2020_generalDC000177,CC(=O)c1ccccc1Sc1ccccc1C(=O)O,29,260.2289999999999,,
pdb_2020_generalDC000178,COC1(C(=O)O)CC(O)C(NC(C)=O)C(C(O)C(O)CO)O1,42,302.13,,
pdb_2020_generalDC000179,O=C(O)c1cnc2ccccc12,19,154.10399999999998,,
pdb_2020_generalDC000180,O=C(O)C(=O)CO,13,100.02899999999998,,
pdb_2020_generalDC000181,O=C1NC2C(O)C(O)C(O)C(CO)N2C1=O,30,220.09599999999998,,
pdb_2020_generalDC000182,COc1ccc(C([NH3+])C(F)(F)C(=O)O)cc1,34,220.10999999999996,,
pdb_2020_generalDC000183,O=C(c1ccncc1)c1ccc(F)cc1,24,193.13599999999997,,
pdb_2020_generalDC000184,O=P(O)(O)Cc1ccccc1,18,163.04799999999997,,
pdb_2020_generalDC000185,Nc1ccc(CCC(=O)O)cc1,19,154.10399999999998,,
pdb_2020_generalDC000186,O=C(O)c1ccc2c(c1)OCO2,21,160.08399999999997,,
pdb_2020_generalDC000187,O=C(c1ccc(Cl)cc1)N1CC2CC(C1)C1=CC=CC(=O)N1C2,44,311.663,,
pdb_2020_generalDC000188,CCOc1ccc(CC(=O)O)cc1,20,168.10699999999997,,
pdb_2020_generalDC000189,c1ccc([AsH](c2ccccc2)(c2ccccc2)c2ccccc2)cc1,43,363.18600000000015,,
pdb_2020_generalDC000190,CC(=O)Nc1ccc(C(=O)O)cc1NC(=O)C[NH3+],36,238.13799999999998,,
pdb_2020_generalDC000191,Fc1nc(Cl)c2ncnc2n1,18,170.534,,
pdb_2020_generalDC000192,Clc1nc(Br)nc2ncnc12,19,231.44,,
pdb_2020_generalDC000193,O=P(O)(O)C(O)c1cccc2ccccc12,27,227.09099999999995,,
pdb_2020_generalDC000194,O=C1NCC(=O)N2CCCC12,19,144.089,,
pdb_2020_generalDC000195,O=C(O)CCCc1ccccc1,17,152.10799999999998,,
pdb_2020_generalDC000196,CC(=O)Nc1sccc1C(=O)O,20,178.14799999999997,,
pdb_2020_generalDC000197,Nc1nnc(N)n1,11,94.057,,
pdb_2020_generalDC000198,CCOp(o)OCC,10,127.01499999999999,,
pdb_2020_generalDC000199,Nc1nc2ccccc2s1,14,144.158,,
pdb_2020_generalDC000200,O=C(O)Cc1ccc(O)cc1,18,144.08499999999998,,
pdb_2020_generalDC000201,Nc1cccc2cnnc12,14,126.09799999999998,,
pdb_2020_generalDC000202,O=C(O)c1cc(O)ccc1O,18,148.07299999999998,,
pdb_2020_generalDC000203,NS(=O)(=O)c1ccccc1,18,150.13799999999998,,
pdb_2020_generalDC000204,N#Cc1ccc(O)cc1F,15,133.08099999999996,,
pdb_2020_generalDC000205,CC(=O)NCc1c(Cl)cccc1Cl,22,209.011,,
pdb_2020_generalDC000206,O=C(CO)NCc1c(Cl)cccc1Cl,23,225.01,,
pdb_2020_generalDC000207,CC(=O)N(C)Cc1c(Cl)cccc1Cl,25,221.022,,
pdb_2020_generalDC000208,NC(=O)n1ccc2cc(Cl)ccc21,23,187.56499999999997,,
pdb_2020_generalDC000209,Cc1nnc2n1-c1ccccc1COC2,22,190.141,,
pdb_2020_generalDC000210,OCc1ccc(-n2cccc2)cc1,20,162.12699999999998,,
pdb_2020_generalDC000211,CCC(C)(/N=C/c1c(COP(=O)(O)O)cnc(C)c1O)P(=O)(O)O,47,362.08600000000007,,
pdb_2020_generalDC000212,O=C(O)C1CC(O)C(O)C(O)C1,23,164.07199999999997,,
pdb_2020_generalDC000213,[NH3+]C(c1ccc(O)cc1)C(F)(F)C(=O)O,33,208.09899999999996,,
pdb_2020_generalDC000214,Nc1cc(C(F)(F)F)cc(Br)c1N,24,248.98899999999995,,
pdb_2020_generalDC000215,O=C1NC=Nc2c1ncn2C1OC(COP(=O)(O)O)C(O)C1O,40,335.10400000000004,,
pdb_2020_generalDC000216,OC1C2CCC(O)([NH2+]2)C(O)C1O,27,162.07999999999996,,
pdb_2020_generalDC000217,O=C(O)C1CCCCC1c1nnc(S)n1,24,214.185,,
pdb_2020_generalDC000218,CC(C)CCC(=O)NC(Cc1ccccc1)C(=O)O,31,242.16899999999995,,
pdb_2020_generalDC000219,CC(C)CC([NH3+])CO,17,102.07199999999997,,
pdb_2020_generalDC000220,CCc1ccc(NC(=O)P(=O)(O)O)cc1,27,217.07599999999996,,
pdb_2020_generalDC000221,O=C1C=C(Nc2nnnn2)CCC1,21,170.111,,
pdb_2020_generalDC000222,C=CCOC1OC(CO)C(OC)C(O)C1O,25,216.10399999999996,,
pdb_2020_generalDC000223,OCC1OC(SC2OC(CO)C(O)C(O)C2O)C(O)C(O)C1O,39,336.1890000000001,,
pdb_2020_generalDC000224,Nc1ncnc2c1ncn2C1OC(CO)C(O)C1OP(=O)(O)O,38,333.112,,
pdb_2020_generalDC000225,Cc1ncc(C[n+]2c(C(O)/C=C/c3cccnc3)sc(CCOP(=O)(O)OP(=O)(O)O)c2C)c(N)n1,68,532.2620000000002,,
pdb_2020_generalDC000226,Clc1ccccc1-c1nnnn1,18,175.558,,
pdb_2020_generalDC000227,Nc1c(-c2nnnn2)cnn1-c1ccc(Cl)cc1Cl,33,289.065,,
pdb_2020_generalDC000228,CC(=O)NC(C(O)CC(O)C(=O)O)C(O)C(O)C(O)CO,39,290.11899999999997,,
pdb_2020_generalDC000229,CC(=O)NCCSSCCNC(=O)C1CCC(NC(=O)c2nccnc2C(=O)O)CC1,49,442.3730000000002,,
pdb_2020_generalDC000230,O=C(O)c1ccc(C(F)(F)F)cc1,24,185.07999999999998,,
pdb_2020_generalDC000231,COCCOc1cc(C)nc(N)n1,19,170.10699999999997,,
pdb_2020_generalDC000232,O=C1C=CN(C2OC(COP(=O)(O)O)C(O)C2O)C(=O)N1,41,311.07800000000003,,
pdb_2020_generalDC000233,NC1=NC(=O)N(C2OC(CO)C(O)C(F)C2O)C=C1,36,261.12399999999997,,
pdb_2020_generalDC000234,O=C(O)c1cccc(O)c1,17,132.07399999999998,,
pdb_2020_generalDC000235,COC1OC(CO)C(O)C(OC(=O)c2ccc(C)cc2)C1OC(C)=O,43,332.1790000000001,,
pdb_2020_generalDC000236,NC(=O)C(CCCC[NH3+])[NH2+]Cc1ccc(-c2cccnc2)cc1,45,288.225,,
pdb_2020_generalDC000237,COC(=O)C([NH3+])Cc1ccccc1,25,166.11499999999995,,
pdb_2020_generalDC000238,N=C1NC2CCCCC2CS1,16,156.16899999999998,,
pdb_2020_generalDC000239,O=P(O)(O)C(c1ccccc1)P(=O)(O)O,29,242.01899999999995,,
pdb_2020_generalDC000240,C[N+](C)(C)CCCC(=O)O,20,130.082,,
pdb_2020_generalDC000241,CC(=O)NC(CCCC[NH3+])C(=O)NC(C[NH2+]C(C(=O)NC(Cc1ccccc1)C(N)=O)C(C)O)COCc1cccnc1,79,554.3730000000003,,
pdb_2020_generalDC000242,[NH3+]C(CCCCNC(=O)OCC1C2CCC#CCCC21)C(=O)O,41,296.197,,
pdb_2020_generalDC000243,CCOc1ccc(C(C)[NH3+])cc1,23,150.11599999999999,,
pdb_2020_generalDC000244,[NH3+]C(Cc1cncn1)C(=O)O,23,146.08499999999998,,
pdb_2020_generalDC000245,N#Cc1ccc2cccc(OP(=O)(O)O)c2n1,29,243.09399999999997,,
pdb_2020_generalDC000246,C[N+](C)(C)CCO,14,90.06099999999999,,
pdb_2020_generalDC000247,CC(C)C([NH3+])C(=O)O,20,106.05999999999999,,
pdb_2020_generalDC000248,Nc1ncnc2c1ncn2C1OCC(O)C1O,25,226.13099999999997,,
pdb_2020_generalDC000249,OCc1nc2ccccc2n1,15,140.10099999999997,,
pdb_2020_generalDC000250,[NH3+]CCC([NH3+])C(=O)O,23,108.056,,
pdb_2020_generalDC000251,O=C1NC(=O)N(C2OC(CO)C(O)C(F)C2O)C=C1F,37,282.114,,
pdb_2020_generalDC000252,Nc1nccn1,8,78.054,,
pdb_2020_generalDC000253,O=P(O)(O)Oc1ccccc1,18,167.03599999999997,,
pdb_2020_generalDC000254,OCC1OC(OC2(COC3(CO)OC(CO)C(O)C3O)OC(CO)C(O)C2O)C(O)C(O)C1O,58,472.18200000000024,,
pdb_2020_generalDC000255,O=C1C=CN(C2OC(CO)C(O)C(F)C2O)C(=O)N1,36,263.116,,
pdb_2020_generalDC000256,c1ccc(-c2nsc(N3CCC[NH2+]CC3)n2)cc1,34,244.23799999999997,,
pdb_2020_generalDC000257,O=C(O)c1ccc2nsnc2c1,19,176.15599999999998,,
pdb_2020_generalDC000258,O=C(Nc1ccccc1)c1cccnc1,22,188.14499999999998,,
pdb_2020_generalDC000259,O=C(O)c1cc2cc(Cl)ccc2n1,23,189.55699999999996,,
pdb_2020_generalDC000260,CN1/N=C(/N)c2cnc3ncnc1c23,25,180.13,,
pdb_2020_generalDC000261,O=C(O)/C=C\C(=O)O,17,112.03999999999998,,
pdb_2020_generalDC000262,OCC[NH+]1CC(O)C(O)C(O)C(O)C1,28,190.08999999999997,,
pdb_2020_generalDC000263,[NH3+]CC(O)c1ccc(O)c(O)c1,25,158.09199999999998,,
pdb_2020_generalDC000264,[NH3+]CC1OC(OC2C(CO)OC(OC3C(O)C([NH3+])CC([NH3+])C3OC3OC(C[NH3+])C(O)C(O)C3[NH3+])C2O)C([NH3+])C(O)C1O,102,568.2820000000003,,
pdb_2020_generalDC000265,O=C(c1cccc(F)c1)N1CC=CC1,24,181.12499999999997,,
