ligand_id,smiles,smiles_length,mw,cid,inchi
pdb_2020_refinedDC000080,[NH3+]C(CCC(=O)NC(CSCCN(CCCl)c1ccc(CCCC(=O)O)cc1)C(=O)NCC(=O)O)C(=O)O,69,539.8040000000003,,
pdb_2020_refinedDC000081,CC(C)CC([NH3+])C(=O)O,21,118.07099999999998,,
pdb_2020_refinedDC000082,Cn1nc(-c2cccs2)cc1N,19,170.176,,
pdb_2020_refinedDC000083,OCC1OC(OC2C(CO)OC(O)C(O)C2O)C(O)C(O)C1O,39,320.12100000000004,,
pdb_2020_refinedDC000084,[NH3+]Cc1ccc(C(=O)O)cc1,23,142.093,,
pdb_2020_refinedDC000085,O=C(O)C1CC(=O)N(c2ccccc2O)C1,28,210.12399999999997,,
pdb_2020_refinedDC000086,[NH3+]C(CC(=O)O)C(=O)O,22,126.04699999999998,,
pdb_2020_refinedDC000087,C[NH2+]CCCCC([NH3+])C(=O)O,26,144.08899999999997,,
pdb_2020_refinedDC000088,COc1ccc2nc(N)sc2c1,18,172.16799999999998,,
pdb_2020_refinedDC000089,CCc1cc(=O)c2ccccc2[nH]1,23,162.12699999999998,,
pdb_2020_refinedDC000090,Cc1cccc(C)c1O,13,112.08699999999997,,
pdb_2020_refinedDC000091,NC(=O)C(CO)NP(=O)(O)CNC(=O)OCc1ccccc1,37,313.12100000000004,,
pdb_2020_refinedDC000092,O=C(O)Cc1ccc([N+](=O)[O-])cc1,29,174.09099999999998,,
pdb_2020_refinedDC000093,O=C(O)c1ccc(-c2ccccc2)nc1,25,190.13699999999997,,
pdb_2020_refinedDC000094,Cc1cccc(=S)n1O,14,134.13899999999998,,
pdb_2020_refinedDC000095,ON1C=Cc2ccccc2C1S,17,170.17199999999997,,
pdb_2020_refinedDC000096,OCC1C2CCC([NH2+]2)C(O)C1O,25,158.09199999999998,,
pdb_2020_refinedDC000097,N=c1nC(=O)c2ncn(C3OC(COP(=O)(O)OP(=O)(O)OP(=O)(O)O)C(O)C3O)c2N1,63,507.05300000000034,,
pdb_2020_refinedDC000098,Nc1ncnc2c1ncn2C1OC(COP(=O)(O)OP(=O)(O)CP(=O)(O)O)C(O)C1O,56,487.0660000000003,,
pdb_2020_refinedDC000099,[NH3+]C(CCC(=O)NC(CS)C(=O)NCC(=O)O)C(=O)O,41,290.192,,
pdb_2020_refinedDC000100,Oc1ccc2nccc2c1,14,126.09399999999998,,
pdb_2020_refinedDC000101,Cc1ccc2nccc2c1,14,122.10599999999998,,
pdb_2020_refinedDC000102,N=c1[nH]c(=O)n(C2OC(CO)C(O)C2O)cc1F,35,249.11299999999997,,
pdb_2020_refinedDC000103,O=C(CP(=O)(O)O)NCCNC(=O)CP(=O)(O)O,34,290.02000000000004,,
pdb_2020_refinedDC000104,CCC(=O)C(=O)O,13,96.041,,
pdb_2020_refinedDC000105,[NH3+]CCc1ccc(O)cc1,19,126.09399999999998,,
pdb_2020_refinedDC000106,[NH3+]CC1CCC(C(=O)O)CC1,23,142.093,,
pdb_2020_refinedDC000107,CSCCC([NH3+])P(=O)(O)O,22,173.08899999999997,,
pdb_2020_refinedDC000108,O=C(O)CCP(=O)(O)O,17,147.00199999999998,,
pdb_2020_refinedDC000109,CC(=O)NC1C(O)CC(O)(C(=O)O)OC1C(O)C(O)CO,39,290.119,,
pdb_2020_refinedDC000110,O=C(O)C(O)C(=O)O,16,116.02799999999999,,
pdb_2020_refinedDC000111,COC1OC(CO)C(O)C(O)C1O,21,180.07099999999997,,
pdb_2020_refinedDC000112,[NH3+]Cc1ccccc1N1CCC(CO)CC1,27,200.15599999999998,,
pdb_2020_refinedDC000113,C=CS(=O)(=O)O,13,104.08599999999998,,
pdb_2020_refinedDC000114,CC(O)C(C)(O)C(=O)O,18,124.05099999999999,,
pdb_2020_refinedDC000115,CN1CCc2cccc3c2c1cc1ccc(O)c(O)c13,32,250.19199999999995,,
pdb_2020_refinedDC000116,O=C(O)C(O)C(O)COP(=O)(O)O,25,207.00999999999996,,
pdb_2020_refinedDC000117,CC(=O)Oc1c(C)cccc1C(=O)O,24,184.10599999999997,,
pdb_2020_refinedDC000118,NS(=O)(=O)c1cc(Cl)sc1C(=O)O,27,237.64499999999998,,
pdb_2020_refinedDC000119,[NH3+]C(CO)C(=O)O,17,98.03699999999999,,
pdb_2020_refinedDC000120,O=C(O)c1ccccc1/C=C/c1cccs1,26,220.20799999999997,,
pdb_2020_refinedDC000121,O=C1NC(=O)C2CC(c3ccccc3)CCC12,29,214.15899999999996,,
pdb_2020_refinedDC000122,[NH3+]Cc1ccccc1,15,98.08399999999997,,
pdb_2020_refinedDC000123,NC(=O)c1cc2cc(OCc3cccc(C(=O)O)c3)ccc2n1,39,296.197,,
pdb_2020_refinedDC000124,CC(O)C([NH3+])C(=O)NC1C(CO)OC(n2cnc3c(N)ncnc32)C1O,50,346.19800000000015,,
pdb_2020_refinedDC000125,COc1ccc(S(N)(=O)=O)cc1,22,178.14799999999997,,
pdb_2020_refinedDC000126,CC1[NH2+]CCC(C(=O)O)[NH2+]1,27,132.07799999999997,,
pdb_2020_refinedDC000127,c1ccc2ncnc2c1,13,112.09099999999998,,
pdb_2020_refinedDC000128,Oc1ccccc1O,10,104.064,,
pdb_2020_refinedDC000129,N=C(N)NCCCC([NH3+])C(=O)O,25,160.09199999999998,,
pdb_2020_refinedDC000130,O=C1Cc2ccccc2/C1=C\c1ccc2c(c1C(=O)O)OCO2,40,296.193,,
pdb_2020_refinedDC000131,O=C1Nc2ccccc2C12CC[NH2+]C2,26,176.13399999999996,,
pdb_2020_refinedDC000132,ON1CC=CCC1=S,12,122.12799999999999,,
pdb_2020_refinedDC000133,O=C(O)c1c(/C=C2\c3ccccc3CC2O)ccc2c1OCO2,39,296.193,,
pdb_2020_refinedDC000134,CC[NH+](CC)CCCC(C)Nc1ccnc2cc(Cl)ccc12,37,293.6719999999999,,
pdb_2020_refinedDC000135,O=C(O)C(O)COP(=O)(O)O,21,178.99999999999997,,
pdb_2020_refinedDC000136,CC(C(=O)O)N1C(=O)C2C3CCC(C3)C2C1=O,34,222.13499999999993,,
pdb_2020_refinedDC000137,COC(=O)c1cccc2nccc12,20,166.11499999999998,,
pdb_2020_refinedDC000138,CCOC(=O)/C=C/c1ccc(O)c(O)c1,27,196.11699999999996,,
pdb_2020_refinedDC000139,Cc1cc(C)nc(N)n1,15,114.087,,
pdb_2020_refinedDC000140,O=C(O)c1cccc(Oc2ccccc2)c1,25,204.13999999999996,,
pdb_2020_refinedDC000141,[NH3+]Cc1nc2ccccc2s1,20,156.16899999999998,,
pdb_2020_refinedDC000142,CSc1nsc(SC)c1CO,15,198.273,,
pdb_2020_refinedDC000143,COc1ccc2nc(C)cc2c1,18,150.11599999999996,,
pdb_2020_refinedDC000144,OCC(CO)(CO)[NH2+]CCC[NH2+]C(CO)(CO)CO,37,256.12899999999996,,
pdb_2020_refinedDC000145,O=C(O)CNC(=O)C(=O)O,19,142.046,,
pdb_2020_refinedDC000146,OCC1OC(OCC2OC(O)C(O)C(O)C2O)C(O)C(O)C1O,39,320.12100000000004,,
pdb_2020_refinedDC000147,O=C(NO)C(O)C(O)COP(=O)(O)O,26,221.01699999999997,,
pdb_2020_refinedDC000148,Cn1cnc(N)c2ncnc1-2,18,142.101,,
pdb_2020_refinedDC000149,CC(=O)c1ccc2c(c1)OCCO2,22,168.10699999999997,,
pdb_2020_refinedDC000150,FC(F)(F)c1cccnc1N1CC[NH2+]CC1,29,219.12499999999994,,
pdb_2020_refinedDC000151,O=S(=O)(O)CCC[NH2+]C1CCCCC1,27,202.16999999999996,,
pdb_2020_refinedDC000152,CC(=O)NC1C(O)OC(COP(=O)(O)O)C(O)C1O,35,285.06,,
pdb_2020_refinedDC000153,[NH3+]CC1CCCCC1,15,98.08399999999999,,
pdb_2020_refinedDC000154,NC(=O)CCC([NH3+])C(=O)O,23,136.066,,
pdb_2020_refinedDC000155,CC(=O)NC1C(O)OC(CO)C(O)C1O,26,206.08899999999997,,
pdb_2020_refinedDC000156,Cc1ccc(S(=O)(=O)N2CCCC2C(=O)O)cc1,33,254.20199999999994,,
pdb_2020_refinedDC000157,O=C1c2c(sc3c2CCCC3)N=CN1Cc1nnnn1,32,276.24,,
pdb_2020_refinedDC000158,COc1ccc2nccc2c1,15,138.105,,
pdb_2020_refinedDC000159,Cc1nc2cc(Cl)cc(Cl)c2c1CC[NH3+],30,231.04099999999997,,
pdb_2020_refinedDC000160,Nc1cccc2c1CC[NH2+]C2,20,136.11299999999997,,
pdb_2020_refinedDC000161,Nc1c(F)cccc1C(=O)O,18,149.07999999999998,,
pdb_2020_refinedDC000162,Clc1ccc(Cc2nnnn2)cc1,20,187.569,,
pdb_2020_refinedDC000163,O=C(NCc1ccccn1)C(=O)NC1CCCC1,28,230.16199999999998,,
pdb_2020_refinedDC000164,C=CC[NH+](Cc1ccccc1C(=O)NCc1ccc(OC)cc1)Cc1ccc2c(c1C(=O)O)OCC(CCC(=O)O)O2,72,540.3580000000004,,
pdb_2020_refinedDC000165,O=C(O)Cc1ccc(OCc2ccccc2)cc1,27,228.16199999999995,,
pdb_2020_refinedDC000166,OCC1OC(OC2C(CO)OC(OC3C(CO)OC(O)C(O)C3O)C(O)C2O)C(O)C(O)C1O,58,472.1820000000003,,
pdb_2020_refinedDC000167,O=c1ccn(C2OC(COP(=O)(O)OP(=O)(O)O)C(O)C2O)c(=O)[nH]1,52,390.0490000000001,,
pdb_2020_refinedDC000168,O=C(O)Cc1ccc(N2C(=O)C(O)=C(C(=O)c3ccccc3Cl)C2c2ccccc2Cl)cc1,59,465.1830000000002,,
pdb_2020_refinedDC000169,Oc1c(Br)cc(Cl)cc1C[NH+]1CCC([NH+]2CCC(O)CC2)CC1,47,379.556,,
pdb_2020_refinedDC000170,O=C(O)CCc1cccc(C(=O)O)c1,24,184.10599999999997,,
pdb_2020_refinedDC000171,O=C(O)C(O)CC(O)C(O)C(=O)O,25,184.05899999999997,,
pdb_2020_refinedDC000172,O=C(O)C(Cl)Cl,13,126.926,,
pdb_2020_refinedDC000173,O=C(O)COP(=O)(O)O,17,150.98999999999998,,
pdb_2020_refinedDC000174,O=C(O)c1cc2ccccc2o1,19,156.09599999999998,,
pdb_2020_refinedDC000175,c1ccc2nncc2c1,13,112.091,,
pdb_2020_refinedDC000176,O=P(O)(O)OCC1OC(O)C(O)C1O,25,219.02099999999996,,
pdb_2020_refinedDC000177,Cc1nc(=O)c2ccccc2[nH]1,22,152.11199999999997,,
pdb_2020_refinedDC000178,Nc1ncnc2c1ncn2C1OC(COP(=O)(O)O)C(O)C1OP(=O)(O)O,47,412.08300000000014,,
pdb_2020_refinedDC000179,O=C(O)/C=C/c1ccc(Cl)cc1Cl,25,211.003,,
pdb_2020_refinedDC000180,NC(=O)c1cc2c(C(=O)Nc3cccc(C[NH3+])c3)cccc2n1,44,292.21299999999997,,
pdb_2020_refinedDC000181,C[NH+]1CCC(C)(C23NC(=O)c4ccccc4C2c2ccccc2N3)CC1,47,322.26200000000006,,
pdb_2020_refinedDC000182,O=C1CCN(C2OC(COP(=O)(O)O)C(O)C2O)C(=O)N1,40,311.07800000000003,,
pdb_2020_refinedDC000183,Cc1cc(C)n(O)c(=S)c1,19,146.14999999999998,,
pdb_2020_refinedDC000184,OC1COC(O)C(O)C1O,16,140.04999999999998,,
pdb_2020_refinedDC000185,OCc1ccc2c(c1)OCCO2,18,156.09599999999998,,
pdb_2020_refinedDC000186,Nc1nc2cc(Cl)ccc2o1,18,163.543,,
pdb_2020_refinedDC000187,CCc1cc(Br)cc2c(CC[NH3+])c(C)nc12,32,264.061,,
pdb_2020_refinedDC000188,N=C(N)c1ccccc1,14,112.091,,
pdb_2020_refinedDC000189,COC1OC(CO)C(O)C(NC(=O)c2ccc(C)cc2)C1OC(=O)c1ccc(C)cc1,53,402.2530000000002,,
pdb_2020_refinedDC000190,Cc1ccccc1,9,84.07699999999998,,
pdb_2020_refinedDC000191,O=c1[nH]cnc2ccccc12,19,140.101,,
pdb_2020_refinedDC000192,C/C(=C\C(=O)O)c1ccc(Cl)cc1,26,187.56099999999998,,
pdb_2020_refinedDC000193,CC(=O)NC(CCC(=O)C(=O)O)C(O)C(O)C(O)CO,37,274.12,,
pdb_2020_refinedDC000194,O=C(CO)C(O)C(O)COP(=O)(O)O,26,219.02099999999996,,
pdb_2020_refinedDC000195,O=C(O)C1COc2ccccc2O1,20,172.09499999999997,,
pdb_2020_refinedDC000196,N=C(N)C1(c2cccc(Cl)c2)CCC1,26,195.58799999999997,,
pdb_2020_refinedDC000197,N=c1ccn(C2OC(COP(=O)(O)O)C(O)C2O)c(=O)[nH]1,43,309.086,,
pdb_2020_refinedDC000198,O=C(O)C(=O)O,12,88.018,,
pdb_2020_refinedDC000199,N=c(nP(=O)(O)O)NCCCC([NH3+])C(=O)O,34,239.06299999999996,,
pdb_2020_refinedDC000200,[NH3+]C1(C(=O)O)CCC1,20,106.05999999999997,,
pdb_2020_refinedDC000201,O=C(O)/C=C/c1cccc(OCc2cccc(CC(=O)O)c2)c1,40,296.19300000000004,,
pdb_2020_refinedDC000202,O=C(O)C(O)C(O)C(O)C(=O)NO,25,186.05499999999998,,
pdb_2020_refinedDC000203,CCN(CC)C(=O)c1ccc(O)c(OC)c1,27,206.13599999999997,,
pdb_2020_refinedDC000204,CC([NH3+])Cc1ccc(O)cc1,22,138.105,,
pdb_2020_refinedDC000205,FC(F)OC(Cl)C(F)(F)F,19,182.475,,
pdb_2020_refinedDC000206,COc1ccc(CNC(=O)c2cc3c(cc2C[NH+](C)Cc2cccc(OC)c2C(=O)O)OCO3)cc1,62,464.30400000000026,,
pdb_2020_refinedDC000207,CC1CCCC(C(=O)O)N1C(=O)CCS,25,214.18099999999998,,
pdb_2020_refinedDC000208,COc1ccc(/C(C)=C/C(=O)O)cc1,26,180.11799999999997,,
pdb_2020_refinedDC000209,O=C(CCOc1ccc(F)cc1)N1CCSCC1,27,253.21299999999997,,
pdb_2020_refinedDC000210,O=C(O)c1ccccc1C(=O)O,20,160.08399999999997,,
pdb_2020_refinedDC000211,[NH3+]CCCCCC(=O)NC1Cc2ccccc2C1Cc1ccc2c(c1C(=O)O)OCO2,52,396.27300000000014,,
pdb_2020_refinedDC000212,Nc1ncnc2c1ncn2C1CC(O)C(COP(=O)(O)OP(=O)(O)OP(=O)(O)O)O1,55,475.0550000000003,,
pdb_2020_refinedDC000213,O=C(O)CCC(=O)C(=O)O,19,140.04999999999998,,
pdb_2020_refinedDC000214,O=P(O)(O)Cc1cccc2cccnc12,24,213.08799999999994,,
pdb_2020_refinedDC000215,CC(=O)NC1C(NC(=N)N)C=C(C(=O)O)OC1C(O)C(O)CO,43,312.153,,
pdb_2020_refinedDC000216,Cc1cc(=O)n(C2CC[NH2+]CC2)nc1-c1ccccc1,37,250.19599999999994,,
pdb_2020_refinedDC000217,OCC1C(O)C(O)C(O)c2nnn[n+]21,27,192.08999999999997,,
pdb_2020_refinedDC000218,Cc1nn(C)c2sc(C(=O)O)cc12,24,188.16699999999997,,
pdb_2020_refinedDC000219,Clc1ccc(OCc2nnnn2)cc1,21,203.56799999999998,,
pdb_2020_refinedDC000220,O/N=C(\c1cccnc1)c1ccc(O)cc1O,28,220.14299999999997,,
pdb_2020_refinedDC000221,[NH3+]CCc1cnc2ccc(O)cc12,24,164.123,,
pdb_2020_refinedDC000222,CCc1cccc(CC)c1O,15,136.10899999999998,,
pdb_2020_refinedDC000223,CCSc1nnc(NC(=O)OC)s1,20,210.219,,
pdb_2020_refinedDC000224,CCc1cc(CC[NH3+])ccc1O,21,150.11599999999999,,
pdb_2020_refinedDC000225,O=c1[nH]c(=O)n(C2OC(COP(=O)(O)O)C(O)C2O)cc1F,44,330.076,,
pdb_2020_refinedDC000226,[NH3+]CCc1cncn1,15,102.076,,
pdb_2020_refinedDC000227,[NH3+]CCP(=O)(O)O,17,117.0,,
pdb_2020_refinedDC000228,CCCOc1ccc(C[NH3+])cc1Cl,23,185.56899999999996,,
pdb_2020_refinedDC000229,N=C(N)NCCCCC([NH3+])C(=O)O,26,172.10299999999998,,
pdb_2020_refinedDC000230,Nc1ncnc2c1ncn2C1OC(COC(=O)CP(=O)(O)O)C(O)C1O,44,373.13300000000015,,
pdb_2020_refinedDC000231,Nc1nc2ncc(CNc3ccc(C(=O)O)cc3)nc2c(=O)[nH]1,42,300.1930000000001,,
pdb_2020_refinedDC000232,OCC1N/C(=N\O)C(O)C(O)C1O,24,180.075,,
pdb_2020_refinedDC000233,O=P(O)(O)CS,11,123.04899999999998,,
pdb_2020_refinedDC000234,CC1OC(OC2C(CO)OC(OC3C(CO)OC(O)C(O)C3O)C(O)C2O)C(O)C(O)C1[NH2+]C1C=C(CO)C(O)C(O)C1O,82,602.2640000000005,,
pdb_2020_refinedDC000235,Cc1ncc(COP(=O)(O)O)c(C[NH3+])c1O,32,235.07099999999994,,
pdb_2020_refinedDC000236,OC1COCC(O)C1O,13,124.05099999999997,,
pdb_2020_refinedDC000237,CN1C(=O)c2nc(Cl)nc2N(C)C1=O,27,207.55599999999998,,
pdb_2020_refinedDC000238,Cc1ncc2c(n1)N(C)C(=O)C(=N)C2,28,180.126,,
pdb_2020_refinedDC000239,C[NH+](Cc1ccccc1C(=O)NCC1CCCCC1)Cc1ccc2c(c1C(=O)O)OCO2,54,408.28400000000016,,
pdb_2020_refinedDC000240,O=[N+]([O-])c1cccc2ncccc12,26,168.111,,
pdb_2020_refinedDC000241,CCCc1cc2[nH]c(=O)ccc2c(C)n1,27,188.14499999999998,,
pdb_2020_refinedDC000242,Cn1cccc1-c1cccc(C(=O)O)c1,25,190.13699999999997,,
pdb_2020_refinedDC000243,COC(=O)C([NH3+])Cc1cnc2ccccc12,30,204.14399999999998,,
pdb_2020_refinedDC000244,OCC1OC(OC2C(CO)OC(OC3C(CO)OC(OC4C(CO)OC(O)C(O)C4O)C(O)C3O)C(O)C2O)C(O)C(O)C1O,77,624.2430000000003,,
pdb_2020_refinedDC000245,O=N(=O)c1ccc2nncc2c1,20,158.096,,
pdb_2020_refinedDC000246,OC(O)(C(F)(F)F)C(F)(F)F,23,182.01899999999998,,
pdb_2020_refinedDC000247,Nc1ncnc2c1ncn2C1OC(CSCCC(O)CO)C(O)C1O,37,350.2510000000001,,
pdb_2020_refinedDC000248,Nc1ccc2cc3ccc(N)cc3nc2c1,24,198.164,,
pdb_2020_refinedDC000249,O=C(Nc1ccc(Cl)cc1)O/N=C1\NC(CO)C(O)C(O)C1O,42,329.61100000000005,,
pdb_2020_refinedDC000250,Cc1ncc(COP(=O)(O)O)c(C/N=C2\C=CC(CCCO)=NC2=O)c1O,48,377.16400000000016,,
pdb_2020_refinedDC000251,C=CC[NH+](Cc1ccccc1C(=O)NCc1ccccc1)Cc1ccc2c(c1C(=O)O)OCO2,57,432.3060000000002,,
pdb_2020_refinedDC000252,Nc1ncnc2c1ncn2C1OC(COP(=O)(O)OP(=O)(O)NP(=O)(O)O)C(O)C1O,56,489.0620000000003,,
